apple_music_id,artist,name,key,bpm
4C0C21464BE6AAC7,Lokke & Wodoo Wolcan,00deep und das gefährliche Unterstrassphantom,13,112.97
E66658C1D3D21605,Luca Albano,Calinda (Francesco Bonora Remix),20,125.15
87E8CF8A567FA307,Luca Musto,Word,10,114.1
BBE41E3F08F3D454,Luca Musto,Tight Situation,24,108.9
F451BE37AF8B29B0,Maceo Plex,Your Style (Maceo Plex Re-visit),18,122.22
8AED09318A2D73C6,Mano Le Tough,Energy Flow (DJ Koze's Miles&More Remix),23,123.9
BC40BC3F27B7708E,Marcel Fengler,Jaz,5,126.02
EFCEB9E3BA4890DA,Maribou State feat. Pedestrian,The Clown (Axel Boman Remix),23,116.06
0B96594B3C795661,Max Cooper feat. Wilderthorn,Volition (Robag Wruhme’s Botnax Caal Remix),7,123.69
A86813743D11A6B8,Melanie De Biasio,Afro Blue,2,102.16
DC08137A23A8469D,Michael Mayer feat. Joe Goddard,For You (DJ Koze Mbira Remix Full Version),9,123.88
92B023E6C70585D7,Midlake,Roscoe (Beyond The Wizard's Sleeve Remix),12,122.04
F0E1937D39E39F3D,Moderat,NEON RATS,23,130.92
6D27C19FD271582C,Moderat,Bad Kingdom (DJ Koze Remix),2,118.05
9BD4637C4A7A2826,Mount Kimbie,Made To Stray (DJ Koze Remix),16,125.12
42E24D587F0704D8,mytripismytrip,patience,2,101.86
F1387B1A3E935747,Nightmares On Wax,Les Nuits,20,94.63
BEBE2BBCBD21B21E,Niju,Idea of Unity,2,99.9
FE83082FF58824E7,Ninze,Nice First Song,20,107.08
F09FDE2C9B315F6B,Ninze,Cloud N°7,13,115.66
8E85195807BCA9CC,Noir & Haze,Around (Solomun Vox),18,114.91
A860D8E7612D05CF,Nutia,Backand4,4,108.11
1AE21EF973CDAAE5,Pachanga Boys,Drunken Dancer,18,115.96
FE30DE191A52F53D,Phonique feat. Erlend Øye,For The Time Being,8,123.03
A9E68047C200943C,Portable feat. L_Cio,Surrender,5,120.1
264E28DED667C5BD,Rezident,Echoes,24,123.02
B7495B9A8962DA70,Rita Lee & Axel Boman,Lança Perfume (Axel Boman Remix),5,125.11
7AD780FA846BB6A4,Rival Consoles,Recovery,8,77.64
F63DC7BBD15590BC,Robag Wruhme,Nata Alma (Club Smash Hit Version),2,118.06
CA00063A89738F0F,Robag Wruhme,Venq Tolep (Hit Club Version),3,122.15
DBAB55A461013181,Robag Wruhme,Tulpa Ovi,3,120.07
BA2C87BDAF8EF848,Robag Wruhme,Calma Calma,22,125.13
4B7BCE101F0C5705,Róisín Murphy,What Not To Do,24,148.75
9E42D4E97FFAF2DF,Roman Flugel,9 Years (DJ Koze Remix),18,120.09
0062C12EBBD5ECA8,Roman Flügel,How To Spread Lies,14,123.02
89B8EE35C2D3A29E,Ross From Friends,Epiphany,12,126.86
92890EF8F0830116,Ross From Friends,High Energy,12,129.08
EAD59D57121C383B,Ross from Friends,Talk To Me You'll Understand,10,125.97
E78372A6A1E071CA,Shingo Nakamura & Kazusa,Move On (Tim Engelhardt Love Mix),13,125.09
5ADAE87D89FC969B,Soulful Session & Lynn Lockamy,Hostile Takeover,2,126.02
AA6B003CE506D86D,Stardust,Music Sounds Better With You,18,123.83
8173F4FAD776BABF,Super Flu,Jo Gurt (DJ Koze Remix),3,118.06
A866C9C0960E60E6,Superpitcher,Little Raver (Original Mix),20,109.97
DAB620B71FE46FD6,Superpitcher,Smile It's a New Day,8,114.1
3D049E7DC8D6F93B,Superpitcher,Rabbits In A Hurry (Sascha Funkes JD Is The One Rabbits Remix),6,125.15
23C40FC63B65D4C1,Talaboman,Loser’s Hymn,22,118.05
8F70D147B185D9CF,TEE MANGO,Of All The Places Left To Dance (Original Mix),4,122.38
DF2ADE8C94D51A02,upper class,SIX MILLION,24,120.09
92D36E5321D323C1,upper class,CONVENTIONAL PARTIES,4,119.39
AA3AEE0E79B9DD66,Voyage,Dynamic,10,114.91
520C6A3A56367859,Weval,Something,4,84.84
FEAE624ED7992809,The White Lamp,It's You (Ron Basejam Remix),4,122.19
A5AA505409F45D58,Who Made Who,Keep Me In My Plane (DJ Koze's Hudson River Dub),16,116.01
26633170F9D4C17F,WIDE AWAKE,Mint,4,114.91
2FBA7DEDA127FF5C,The XX,On Hold (Jamie xx Remix),20,128.3
5CD77C179587250F,Youandewan,1988 (Original Mix),8,123.03
78334582983C4C88,박혜진 park hye jin,I DON'T CARE,8,123.83
180C143AC2928700,Pavla & Noura,Don't Owe Me a Thing,23,93.97
1D64C96744B0A29D,Gwilym Gold & Doc Daneeka,Lust For Sale (MGF Mix),18,120.96
3ECA64B01BFE8FC3,DJ Koze,Mariposa,8,123.99
5141F49D0DFBA52A,DJ Koze,Blume Der Nacht (Original Mix),20,123.03
3E5774F3F7048483,Jackmate feat. Nik Reiff,Pacemaker,22,120.09
9282BD04501DB3C9,Daniel Bortz,Cuz You're the One,10,111.09
E4DC58AA7B1DF31E,Axel Boman,Hello,22,118.06
09A7D03CA9302E8D,Bicep,Celeste,24,125.15
9E3B1EA114B67B7F,DJ Koze,Hicc Up,22,124.03
5D4E1CBF05F9ABD7,Efdemin,There Will Be Singing (DJ Koze Remix),2,123.66
6DAAF4207B02893B,Isolée,Allowance,2,120.08
67779860694F2FA7,Lake People / Llewellyn / Amrint Keen,Cooping - Map.ache Remix,24,123.02
8C0909A419F9090F,Leafar Legov,Cenote,22,120.09
9D6A87CE6E9C5AEB,Recondite,Felicity,16,120.95
F7D29E6DDEE800A2,Superpitcher,Tonite,12,123.66
BF1C20734E72D671,Norken & Deer,Remember that feeling,6,120.84
E1AEA68E27474ED4,John Talabot feat. Pional,So Will Be Now,18,116.89
85E680630CBAEC4A,Dauwd,Ikopol,21,125.99
182511C4C27EE861,Herbert,It's Only (DJ Koze Remix),8,117.94
4176BE0601188FE8,Closer Musik,Maria,4,124.34
A543179C836D1B52,Audision,Red Sky (Robag Wruhme Remix),23,123.64
CBC687708500E950,Dinky,Casa (Axel Boman Dub Mix),14,123.89
D23C23CABEB5894F,Fort Romeau,Secrets & Lies,22,120.12
1D132A540BB1E3BB,Powel,I Don't Waste My Tears on You,22,120.08
9390368920ED7093,Yoko Duo,Blowfish (Lake People Remix),8,114.88
F237F4D63AAEF7A0,Aleksandir,Dreams,11,118.92
B74337E32768F98F,AQUARIUS HEAVEN,Universe,6,119.95
27D894143F9508AB,Axel Boman,The Best Ever Made Ever,7,126.05
C1AD2BFCE4B81893,Brigade feat. Acud,Meet Me On Pluto!,18,109.96
09376D4F66C3C9F0,Dave DK,Jelly Legs,12,120.09
0F318D760842D049,Dave DK,Will Be Gone,16,122.17
18D5700DE4E9EEA8,David August,Epikur,18,118.0
91EB327D3516EA59,Fünf Sterne Deluxe,Schund (Super Flu’s No Champier Mix),20,123.02
EA7AE05764D345B1,Genius Of Time,Houston We Have A Problem,5,116.92
8FAC2CC8F72BCE4E,Genius Of Time,Peace Bird,20,123.67
9C9B74C419ABE945,HNNY,12 00,18,118.06
F94EE46059DEC13A,"Joey Negro, Akabu",Another World (Andre Lodemann Mix),18,125.14
C2AACE85F0F1733A,Lake People,Point In Time,10,120.1
AD1AD9612533B0CC,Lauer,Antinat,1,123.02
822EBDC8F5ED6091,Mario & Vidis feat. Ernesto,Changed,4,122.97
C401C466C1868D8C,Maya Jane Coles,Humming Bird (Original Mix),16,125.13
3F7D2B1E3C9F7AD6,&ME,Solaris,18,120.12
460BACC52EB03A1A,Midland,Through Motion,4,125.17
452361605135D100,Mosley Jr,My Friend Steve,22,109.98
10CFE3128605CD0C,Shinichi Atobe,Regret,16,120.09
EF2F94C0D2372251,Ray Mang,Look Into My Eyes,18,109.97
89BDC796BA0EA1B4,Gregor Salto & DJ Gregory,Canoa (Original Mix),18,126.87
